date,Owners,Price,PriceChangeTo,discount
2016-03-13,,0.0,9.99,
2016-06-23,23000,9.99,8.99,89.99
2016-07-04,24000,8.99,9.99,111.12
2016-08-09,26000,9.99,6.99,69.97
2016-08-11,26000,6.99,9.99,142.92
2016-10-28,35000,9.99,7.99,79.98
2016-11-01,33000,7.99,9.99,125.03
2016-12-22,36000,9.99,6.99,69.97
2017-01-02,44000,6.99,9.99,142.92
2017-06-22,116000,9.99,6.99,69.97
2017-07-05,121000,6.99,9.99,142.92
2017-10-26,130000,9.99,5.99,59.96
2017-11-01,139000,5.99,9.99,166.78
2017-11-22,134000,9.99,5.99,59.96
2017-11-29,130000,5.99,9.99,166.78
2017-12-21,137000,9.99,5.99,59.96
2018-01-04,138000,5.99,9.99,166.78
2018-06-21,105000,9.99,4.99,49.95
2018-07-05,140000,4.99,9.99,200.2
2018-09-11,146000,9.99,5.99,59.96
2018-09-18,147000,5.99,9.99,166.78
2018-10-29,149000,9.99,4.99,49.95
2018-11-01,151000,4.99,9.99,200.2
2018-11-21,152000,9.99,4.49,44.94
2018-11-27,155000,4.49,9.99,222.49
2018-12-20,157000,9.99,3.99,39.94
2019-01-03,160000,3.99,9.99,250.38
2019-06-25,200000,9.99,2.49,24.92
2019-07-09,211000,2.49,9.99,401.2
2019-12-19,234000,9.99,4.99,49.95
2020-01-02,237000,4.99,9.99,200.2
2020-06-25,230000,9.99,2.49,24.92
2020-07-09,232000,2.49,9.99,401.2
2020-12-22,240000,9.99,3.99,39.94
2021-01-05,242000,3.99,9.99,250.38
2021-02-11,239000,9.99,3.99,39.94
2021-02-15,239000,3.99,9.99,250.38
2021-06-24,241000,9.99,2.49,24.92
2021-07-08,241000,2.49,9.99,401.2
2021-10-28,253000,9.99,2.49,24.92
2021-11-01,254000,2.49,9.99,401.2
2021-11-24,262000,9.99,2.49,24.92
2021-12-01,267000,2.49,9.99,401.2
2021-12-22,268000,9.99,2.49,24.92
2022-01-05,271000,2.49,9.99,401.2
2022-01-26,273000,9.99,2.49,24.92
2022-02-03,274000,2.49,9.99,401.2
2022-06-23,284000,9.99,2.49,24.92
2022-07-07,284000,2.49,9.99,401.2
