date,Owners,Price,PriceChangeTo,discount
2017-08-30,6000,0.0,17.99,
2017-09-06,8000,17.99,19.99,111.12
2017-10-26,11000,19.99,16.99,84.99
2017-10-31,11000,16.99,19.99,117.66
2017-11-13,11000,19.99,14.99,74.99
2017-11-20,12000,14.99,19.99,133.36
2017-11-22,13000,19.99,14.99,74.99
2017-11-28,13000,14.99,19.99,133.36
2017-12-21,14000,19.99,11.99,59.98
2018-01-04,15000,11.99,19.99,166.72
2018-01-15,17000,19.99,13.39,66.98
2018-01-22,17000,13.39,19.99,149.29
2018-02-15,17000,19.99,12.99,64.98
2018-02-19,17000,12.99,19.99,153.89
2018-03-01,19000,19.99,11.99,59.98
2018-03-02,19000,11.99,19.99,166.72
2018-03-26,21000,19.99,9.99,49.97
2018-03-28,21000,9.99,19.99,200.1
2018-05-28,23000,19.99,9.99,49.97
2018-06-04,28000,9.99,19.99,200.1
2018-06-21,25000,19.99,9.99,49.97
2018-07-05,26000,9.99,19.99,200.1
2018-08-31,36000,19.99,7.99,39.97
2018-09-02,54000,7.99,19.99,250.19
2018-10-29,44000,19.99,9.99,49.97
2018-11-05,46000,9.99,19.99,200.1
2018-11-06,46000,19.99,9.99,49.97
2018-11-09,46000,9.99,19.99,200.1
2018-11-21,46000,19.99,9.99,49.97
2018-11-27,48000,9.99,19.99,200.1
2018-12-20,49000,19.99,9.99,49.97
2019-01-03,51000,9.99,19.99,200.1
2019-02-04,53000,19.99,9.99,49.97
2019-02-11,55000,9.99,19.99,200.1
2019-03-10,71000,19.99,6.79,33.97
2019-03-12,71000,6.79,19.99,294.4
2019-05-13,65000,19.99,7.99,39.97
2019-05-28,70000,7.99,19.99,250.19
2019-06-25,68000,19.99,7.99,39.97
2019-07-09,78000,7.99,19.99,250.19
2019-08-04,27000,19.99,6.0,30.02
2019-08-06,100000,6.0,19.99,333.17
2019-10-28,88000,19.99,5.99,29.96
2019-11-01,92000,5.99,19.99,333.72
2019-11-10,91000,19.99,5.99,29.96
2019-11-12,91000,5.99,19.99,333.72
2019-11-20,90000,19.99,5.99,29.96
2019-11-25,91000,5.99,19.99,333.72
2019-12-04,93000,19.99,4.99,24.96
2019-12-06,102000,4.99,19.99,400.6
2019-12-19,99000,19.99,4.99,24.96
2020-01-02,107000,4.99,19.99,400.6
2020-01-23,95000,19.99,5.99,29.96
2020-01-27,95000,5.99,19.99,333.72
2020-02-17,94000,19.99,5.99,29.96
2020-02-24,95000,5.99,19.99,333.72
2020-04-30,98000,19.99,3.99,19.96
2020-05-04,109000,3.99,19.99,501.0
2020-06-25,105000,19.99,4.99,24.96
2020-07-09,107000,4.99,19.99,400.6
2020-08-06,112000,19.99,2.99,14.96
2020-08-20,126000,2.99,19.99,668.56
2020-09-24,119000,19.99,3.99,19.96
2020-09-27,124000,3.99,19.99,501.0
2020-10-14,122000,19.99,3.99,19.96
2020-11-02,128000,3.99,19.99,501.0
2020-11-25,127000,19.99,3.99,19.96
2020-12-01,129000,3.99,19.99,501.0
2020-12-22,130000,19.99,3.99,19.96
2021-01-05,71000,3.99,19.99,501.0
2021-02-12,137000,19.99,3.99,19.96
2021-02-14,137000,3.99,19.99,501.0
2021-03-16,182000,19.99,1.99,9.95
2021-03-18,191000,1.99,19.99,1004.52
2021-03-25,105000,19.99,3.99,19.96
2021-03-29,184000,3.99,19.99,501.0
2021-05-04,176000,19.99,3.99,19.96
2021-05-18,186000,3.99,19.99,501.0
2021-06-24,183000,19.99,3.99,19.96
2021-07-08,198000,3.99,19.99,501.0
2021-07-27,136000,19.99,3.99,19.96
2021-08-10,210000,3.99,19.99,501.0
2021-10-13,205000,19.99,3.99,19.96
2021-10-27,234000,3.99,19.99,501.0
2021-10-28,233000,19.99,3.99,19.96
2021-11-01,234000,3.99,19.99,501.0
2021-11-24,221000,19.99,3.99,19.96
2021-12-01,231000,3.99,19.99,501.0
2021-12-22,224000,19.99,3.99,19.96
2022-01-05,239000,3.99,19.99,501.0
2022-01-27,229000,19.99,3.99,19.96
2022-02-02,237000,3.99,19.99,501.0
2022-02-11,232000,19.99,3.99,19.96
2022-02-21,250000,3.99,19.99,501.0
2022-02-28,237000,19.99,3.99,19.96
2022-03-07,239000,3.99,19.99,501.0
2022-05-29,254000,19.99,3.99,19.96
2022-06-05,267000,3.99,19.99,501.0
2022-06-23,250000,19.99,3.99,19.96
2022-07-06,257000,3.99,19.99,501.0
2022-07-18,262000,19.99,3.99,19.96
2022-07-25,277000,3.99,19.99,501.0
2022-08-22,266000,19.99,3.99,19.96
2022-08-25,274000,3.99,19.99,501.0
2022-09-22,268000,19.99,3.99,19.96
2022-09-26,282000,3.99,19.99,501.0
