date,Owners,Price,PriceChangeTo,discount
2015-04-01,41000,0.0,7.99,
2015-05-15,46000,7.99,3.99,49.94
2015-05-22,50000,3.99,7.99,200.25
2015-06-11,67000,7.99,3.99,49.94
2015-06-14,77000,3.99,1.99,49.87
2015-06-15,80000,1.99,3.99,200.5
2015-06-22,79000,3.99,7.99,200.25
2015-09-14,87000,7.99,3.99,49.94
2015-09-16,90000,3.99,7.99,200.25
2015-11-26,98000,7.99,3.99,49.94
2015-12-02,103000,3.99,7.99,200.25
2015-12-22,130000,7.99,1.99,24.91
2016-01-03,164000,1.99,7.99,401.51
2016-02-05,173000,7.99,1.99,24.91
2016-02-12,184000,1.99,7.99,401.51
2016-06-23,197000,7.99,3.99,49.94
2016-07-04,205000,3.99,7.99,200.25
2016-10-28,216000,7.99,3.99,49.94
2016-11-01,219000,3.99,7.99,200.25
2016-11-23,224000,7.99,3.99,49.94
2016-12-01,222000,3.99,7.99,200.25
2016-12-23,227000,7.99,3.99,49.94
2017-01-02,237000,3.99,7.99,200.25
2017-06-02,243000,7.99,3.99,49.94
2017-06-06,233000,3.99,7.99,200.25
2017-06-22,241000,7.99,3.99,49.94
2017-07-05,248000,3.99,7.99,200.25
2017-09-06,272000,7.99,3.99,49.94
2017-09-10,273000,3.99,7.99,200.25
2017-10-26,277000,7.99,3.99,49.94
2017-11-01,272000,3.99,7.99,200.25
2017-11-22,275000,7.99,3.99,49.94
2017-11-29,278000,3.99,7.99,200.25
2017-12-21,282000,7.99,3.99,49.94
2018-01-04,286000,3.99,7.99,200.25
2018-02-16,282000,7.99,3.99,49.94
2018-02-19,281000,3.99,7.99,200.25
2018-06-20,260000,7.99,3.99,49.94
2018-07-05,264000,3.99,7.99,200.25
2018-10-29,269000,7.99,3.99,49.94
2018-11-01,270000,3.99,7.99,200.25
2018-11-21,270000,7.99,3.99,49.94
2018-11-27,269000,3.99,7.99,200.25
2018-12-20,266000,7.99,3.99,49.94
2019-01-03,270000,3.99,7.99,200.25
2019-02-04,273000,7.99,3.99,49.94
2019-02-11,278000,3.99,7.99,200.25
2019-04-29,287000,7.99,3.99,49.94
2019-05-06,289000,3.99,7.99,200.25
2019-06-25,305000,7.99,3.99,49.94
2019-07-09,316000,3.99,7.99,200.25
2019-09-11,323000,7.99,3.99,49.94
2019-09-15,327000,3.99,7.99,200.25
2019-10-27,329000,7.99,3.99,49.94
2019-11-01,331000,3.99,7.99,200.25
2019-11-20,331000,7.99,3.99,49.94
2019-11-25,334000,3.99,7.99,200.25
2019-11-26,334000,7.99,3.99,49.94
2019-12-03,337000,3.99,7.99,200.25
2019-12-19,338000,7.99,3.99,49.94
2020-01-02,340000,3.99,7.99,200.25
2020-01-23,311000,7.99,3.99,49.94
2020-01-26,315000,3.99,7.99,200.25
2020-04-30,321000,7.99,3.99,49.94
2020-05-06,325000,3.99,7.99,200.25
2020-06-25,331000,7.99,3.99,49.94
2020-07-09,339000,3.99,7.99,200.25
2020-10-29,344000,7.99,3.99,49.94
2020-11-02,346000,3.99,7.99,200.25
2020-11-25,347000,7.99,3.99,49.94
2020-12-01,353000,3.99,7.99,200.25
2020-12-22,349000,7.99,3.99,49.94
2021-01-05,354000,3.99,7.99,200.25
2021-02-11,358000,7.99,3.99,49.94
2021-02-15,358000,3.99,7.99,200.25
2021-04-30,352000,7.99,3.99,49.94
2021-05-06,355000,3.99,7.99,200.25
2021-06-15,363000,7.99,3.99,49.94
2021-06-18,379000,3.99,7.99,200.25
2021-06-24,365000,7.99,3.99,49.94
2021-07-08,370000,3.99,7.99,200.25
2021-10-28,372000,7.99,3.99,49.94
2021-11-01,375000,3.99,7.99,200.25
2021-11-24,180000,7.99,3.99,49.94
2021-11-30,375000,3.99,7.99,200.25
2021-12-22,376000,7.99,3.99,49.94
2022-01-05,380000,3.99,7.99,200.25
2022-01-26,381000,7.99,3.99,49.94
2022-02-03,386000,3.99,7.99,200.25
2022-06-01,391000,7.99,3.99,49.94
2022-06-06,404000,3.99,7.99,200.25
2022-06-23,397000,7.99,3.99,49.94
2022-07-07,401000,3.99,7.99,200.25
