date,Owners,Price,PriceChangeTo,discount
2015-05-25,95000,14.99,1.79,11.94
2015-06-02,97000,1.79,14.99,837.43
2015-06-11,103000,14.99,0.74,4.94
2015-06-22,104000,0.74,14.99,2025.68
2015-08-03,101000,14.99,11.99,79.99
2015-08-10,103000,11.99,14.99,125.02
2015-08-24,107000,14.99,1.49,9.94
2015-09-01,113000,1.49,14.99,1006.04
2015-10-26,115000,14.99,1.49,9.94
2015-11-02,116000,1.49,14.99,1006.04
2015-11-26,111000,14.99,1.49,9.94
2015-12-01,115000,1.49,14.99,1006.04
2015-12-22,113000,14.99,1.49,9.94
2016-01-04,116000,1.49,14.99,1006.04
2016-02-05,120000,14.99,1.49,9.94
2016-02-13,119000,1.49,14.99,1006.04
2016-02-15,120000,14.99,1.49,9.94
2016-02-22,122000,1.49,14.99,1006.04
2016-04-18,116000,14.99,1.49,9.94
2016-04-25,121000,1.49,14.99,1006.04
2016-06-23,125000,14.99,1.49,9.94
2016-07-11,125000,1.49,14.99,1006.04
2016-09-06,124000,14.99,1.49,9.94
2016-09-12,124000,1.49,14.99,1006.04
2016-11-07,136000,14.99,1.49,9.94
2016-11-14,137000,1.49,14.99,1006.04
2016-11-23,139000,14.99,1.49,9.94
2016-11-30,131000,1.49,14.99,1006.04
2016-12-08,141000,14.99,1.49,9.94
2016-12-12,142000,1.49,14.99,1006.04
2016-12-22,143000,14.99,1.49,9.94
2017-01-02,153000,1.49,14.99,1006.04
2017-01-23,146000,14.99,1.49,9.94
2017-01-30,146000,1.49,14.99,1006.04
2017-03-27,145000,14.99,1.49,9.94
2017-04-03,147000,1.49,14.99,1006.04
2017-05-29,155000,14.99,1.49,9.94
2017-06-05,151000,1.49,14.99,1006.04
2017-06-13,142000,14.99,9.99,66.64
2017-06-22,153000,9.99,0.99,9.91
2017-07-05,153000,0.99,9.99,1009.09
2017-08-21,154000,9.99,0.99,9.91
2017-09-04,160000,0.99,9.99,1009.09
2017-10-26,166000,9.99,1.99,19.92
2017-11-01,167000,1.99,9.99,502.01
2017-11-03,166000,9.99,1.99,19.92
2017-11-07,171000,1.99,9.99,502.01
2017-11-22,169000,9.99,0.99,9.91
2017-11-28,175000,0.99,9.99,1009.09
2017-12-21,173000,9.99,0.99,9.91
2018-01-04,172000,0.99,9.99,1009.09
2018-02-15,167000,9.99,0.99,9.91
2018-02-19,170000,0.99,9.99,1009.09
2018-02-20,168000,9.99,0.99,9.91
2018-03-06,178000,0.99,9.99,1009.09
2018-04-19,184000,9.99,0.99,9.91
2018-04-23,183000,0.99,9.99,1009.09
2018-04-30,189000,9.99,0.99,9.91
2018-05-13,160000,0.99,9.99,1009.09
2018-06-06,162000,9.99,6.99,69.97
2018-06-20,163000,6.99,0.97,13.88
2018-07-05,163000,0.97,6.99,720.62
2018-07-09,163000,6.99,0.97,13.88
2018-07-22,172000,0.97,6.99,720.62
2018-09-16,176000,6.99,0.69,9.87
2018-10-01,177000,0.69,6.99,1013.04
2018-10-29,177000,6.99,0.97,13.88
2018-11-01,177000,0.97,6.99,720.62
2018-11-21,178000,6.99,0.97,13.88
2018-11-27,178000,0.97,6.99,720.62
2018-12-06,179000,6.99,0.97,13.88
2019-01-03,181000,0.97,6.99,720.62
2019-02-04,180000,6.99,0.97,13.88
2019-02-11,180000,0.97,6.99,720.62
2019-02-21,180000,6.99,0.97,13.88
2019-03-07,181000,0.97,6.99,720.62
2019-05-02,182000,6.99,0.97,13.88
2019-05-28,198000,0.97,6.99,720.62
2019-06-25,217000,6.99,0.97,13.88
2019-07-09,218000,0.97,6.99,720.62
2019-08-01,224000,6.99,0.97,13.88
2019-08-15,224000,0.97,6.99,720.62
2019-10-17,227000,6.99,0.97,13.88
2019-11-01,263000,0.97,6.99,720.62
2019-11-10,253000,6.99,0.97,13.88
2019-11-12,251000,0.97,6.99,720.62
2019-11-26,250000,6.99,0.97,13.88
2019-12-03,258000,0.97,6.99,720.62
