date,Owners,Price,PriceChangeTo,discount
2016-01-04,,0.0,4.99,
2016-02-05,48000,4.99,4.49,89.98
2016-02-12,52000,4.49,4.99,111.14
2016-06-23,87000,4.99,2.99,59.92
2016-07-04,105000,2.99,4.99,166.89
2016-07-17,114000,4.99,2.99,59.92
2016-07-19,113000,2.99,4.99,166.89
2016-10-28,142000,4.99,1.64,32.87
2016-11-01,143000,1.64,4.99,304.27
2016-11-23,152000,4.99,1.64,32.87
2016-11-29,158000,1.64,4.99,304.27
2016-12-22,175000,4.99,1.64,32.87
2017-01-02,201000,1.64,4.99,304.27
2017-06-22,316000,4.99,1.64,32.87
2017-07-05,331000,1.64,4.99,304.27
2017-10-26,397000,4.99,1.64,32.87
2017-11-01,395000,1.64,4.99,304.27
2017-11-22,416000,4.99,1.64,32.87
2017-11-28,417000,1.64,4.99,304.27
2017-12-21,432000,4.99,1.64,32.87
2018-01-04,456000,1.64,4.99,304.27
2018-02-14,443000,4.99,1.64,32.87
2018-02-19,441000,1.64,4.99,304.27
2018-06-21,415000,4.99,1.64,32.87
2018-07-05,423000,1.64,4.99,304.27
2018-10-29,437000,4.99,1.64,32.87
2018-11-01,439000,1.64,4.99,304.27
2018-11-21,440000,4.99,1.64,32.87
2018-11-27,444000,1.64,4.99,304.27
2018-12-20,447000,4.99,1.64,32.87
2019-01-03,451000,1.64,4.99,304.27
2019-02-04,454000,4.99,1.64,32.87
2019-02-11,455000,1.64,4.99,304.27
2019-06-25,475000,4.99,1.64,32.87
2019-07-09,485000,1.64,4.99,304.27
2019-10-27,490000,4.99,1.64,32.87
2019-10-31,491000,1.64,4.99,304.27
2019-11-26,494000,4.99,1.64,32.87
2019-12-03,496000,1.64,4.99,304.27
2019-12-19,498000,4.99,1.64,32.87
2020-01-02,500000,1.64,4.99,304.27
2020-01-23,457000,4.99,1.69,33.87
2020-01-26,458000,1.69,4.99,295.27
2020-02-13,445000,4.99,2.89,57.92
2020-02-14,445000,2.89,4.99,172.66
2020-06-25,455000,4.99,1.64,32.87
2020-07-09,458000,1.64,4.99,304.27
2020-10-29,468000,4.99,1.64,32.87
2020-11-02,469000,1.64,4.99,304.27
2020-11-25,471000,4.99,1.64,32.87
2020-12-01,472000,1.64,4.99,304.27
2020-12-22,474000,4.99,1.64,32.87
2021-01-05,477000,1.64,4.99,304.27
2021-02-11,479000,4.99,1.64,32.87
2021-02-14,479000,1.64,4.99,304.27
2021-06-24,479000,4.99,1.64,32.87
2021-07-08,483000,1.64,4.99,304.27
2021-09-24,493000,4.99,0.99,19.84
2021-10-08,498000,0.99,4.99,504.04
2021-10-28,294000,4.99,1.64,32.87
2021-11-01,508000,1.64,4.99,304.27
2021-11-24,510000,4.99,1.64,32.87
2021-12-01,513000,1.64,4.99,304.27
2021-12-22,517000,4.99,1.64,32.87
2022-01-05,525000,1.64,4.99,304.27
2022-01-26,526000,4.99,1.64,32.87
2022-02-03,530000,1.64,4.99,304.27
2022-06-23,545000,4.99,1.64,32.87
2022-07-06,549000,1.64,4.99,304.27
2022-10-25,560000,4.99,0.99,19.84
