date,Owners,Price,PriceChangeTo,discount
2015-04-01,1637000,7.49,14.99,200.13
2015-06-11,1752000,14.99,7.49,49.97
2015-06-14,1801000,7.49,3.74,49.93
2015-06-16,1817000,3.74,7.49,200.27
2015-06-20,1825000,7.49,3.74,49.93
2015-06-22,1833000,3.74,14.99,400.8
2015-09-19,1930000,14.99,9.74,64.98
2015-10-01,1944000,9.74,14.99,153.9
2015-11-25,2111000,14.99,5.09,33.96
2015-12-01,2131000,5.09,14.99,294.5
2015-12-18,2325000,14.99,2.24,14.94
2015-12-20,2379000,2.24,14.99,669.2
2015-12-22,2396000,14.99,5.09,33.96
2016-01-04,2475000,5.09,14.99,294.5
2016-02-05,2593000,14.99,7.49,49.97
2016-02-12,2533000,7.49,14.99,200.13
2016-05-27,2694000,14.99,2.24,14.94
2016-05-30,2740000,2.24,14.99,669.2
2016-06-23,2784000,14.99,4.49,29.95
2016-07-04,2801000,4.49,14.99,333.85
2016-07-28,2829000,14.99,9.99,66.64
2016-08-29,2843000,9.99,4.99,49.95
2016-09-12,2922000,4.99,9.99,200.2
2016-11-23,3132000,9.99,1.99,19.92
2016-11-29,3116000,1.99,9.99,502.01
2016-12-22,3278000,9.99,1.99,19.92
2017-01-02,3379000,1.99,9.99,502.01
2017-02-10,3462000,9.99,2.99,29.93
2017-02-13,3460000,2.99,9.99,334.11
2017-04-10,3470000,9.99,4.99,49.95
2017-04-24,3564000,4.99,9.99,200.2
2017-06-22,3630000,9.99,1.49,14.91
2017-07-05,3856000,1.49,9.99,670.47
2017-07-15,3906000,9.99,2.49,24.92
2017-07-29,4019000,2.49,9.99,401.2
2017-09-24,4376000,9.99,1.49,14.91
2017-10-01,4441000,1.49,9.99,670.47
2017-10-26,4438000,9.99,1.49,14.91
2017-11-01,4457000,1.49,9.99,670.47
2017-11-22,4489000,9.99,1.49,14.91
2017-11-28,4530000,1.49,9.99,670.47
2017-12-21,4629000,9.99,1.49,14.91
2018-01-04,4782000,1.49,9.99,670.47
2018-01-11,4820000,9.99,1.49,14.91
2018-01-25,5023000,1.49,9.99,670.47
2018-02-15,5090000,9.99,1.49,14.91
2018-02-19,5065000,1.49,9.99,670.47
2018-03-22,5087000,9.99,2.49,24.92
2018-04-01,5117000,2.49,9.99,401.2
2018-05-27,4674000,9.99,2.49,24.92
2018-06-10,4759000,2.49,9.99,401.2
2018-06-20,4756000,9.99,1.99,19.92
2018-07-05,4826000,1.99,9.99,502.01
2018-10-15,4156000,9.99,1.99,19.92
2018-11-01,4129000,1.99,9.99,502.01
2018-11-21,4201000,9.99,1.99,19.92
2018-11-27,4320000,1.99,9.99,502.01
2018-12-20,4348000,9.99,1.99,19.92
2019-01-03,4348000,1.99,9.99,502.01
2019-02-04,4417000,9.99,1.99,19.92
2019-02-11,4435000,1.99,9.99,502.01
2019-03-14,4462000,9.99,1.99,19.92
2019-04-11,4462000,1.99,9.99,502.01
2019-05-28,3951000,9.99,14.99,150.05
2019-06-25,3842000,14.99,3.74,24.95
2019-07-09,3973000,3.74,14.99,400.8
2019-07-12,3978000,14.99,3.74,24.95
2019-07-26,3981000,3.74,14.99,400.8
2019-09-06,4011000,14.99,3.74,24.95
2019-09-20,4011000,3.74,14.99,400.8
2019-10-27,4036000,14.99,3.74,24.95
2019-11-01,4048000,3.74,14.99,400.8
2019-11-08,4068000,14.99,3.74,24.95
2019-11-22,4115000,3.74,14.99,400.8
2019-11-26,4123000,14.99,3.74,24.95
2019-12-03,4154000,3.74,14.99,400.8
2019-12-19,4191000,14.99,3.74,24.95
2020-01-02,4233000,3.74,14.99,400.8
2020-01-23,3897000,14.99,3.74,24.95
2020-01-27,3838000,3.74,14.99,400.8
2020-03-26,3855000,14.99,7.49,49.97
2020-04-09,3876000,7.49,14.99,200.13
2020-06-16,3936000,14.99,7.49,49.97
2020-07-09,3961000,7.49,14.99,200.13
2020-10-29,2676000,14.99,7.49,49.97
2020-11-02,4030000,7.49,14.99,200.13
2020-11-25,4041000,14.99,7.49,49.97
2020-12-01,4053000,7.49,14.99,200.13
2020-12-09,4058000,14.99,3.74,24.95
2020-12-14,4074000,3.74,14.99,400.8
2020-12-22,4075000,14.99,7.49,49.97
2021-01-05,4086000,7.49,14.99,200.13
2021-01-28,4097000,14.99,7.49,49.97
2021-02-01,4107000,7.49,14.99,200.13
2021-02-12,4111000,14.99,7.49,49.97
2021-02-15,4111000,7.49,14.99,200.13
2021-06-24,4064000,14.99,7.49,49.97
2021-07-08,4070000,7.49,14.99,200.13
2021-10-28,4111000,14.99,7.49,49.97
2021-11-01,4115000,7.49,14.99,200.13
2021-11-24,4115000,14.99,7.49,49.97
2021-12-01,4129000,7.49,14.99,200.13
2021-12-22,4135000,14.99,7.49,49.97
2022-01-05,4143000,7.49,14.99,200.13
2022-01-27,4153000,14.99,7.49,49.97
2022-02-07,4161000,7.49,14.99,200.13
2022-06-23,4197000,14.99,7.49,49.97
2022-07-07,4202000,7.49,14.99,200.13
