date,Owners,Price,PriceChangeTo,discount
2015-06-30,4000,2.99,4.99,166.89
2015-07-13,39000,4.99,0.19,3.81
2015-07-20,55000,0.19,4.99,2626.32
2015-09-14,78000,4.99,0.19,3.81
2015-09-22,86000,0.19,4.99,2626.32
2015-10-29,104000,4.99,0.19,3.81
2015-11-02,107000,0.19,0.99,521.05
2015-11-17,113000,0.99,1.99,201.01
2015-11-25,119000,1.99,0.49,24.62
2015-12-01,122000,0.49,1.99,406.12
2015-12-08,128000,1.99,0.49,24.62
2015-12-14,132000,0.49,1.99,406.12
2015-12-22,143000,1.99,0.49,24.62
2016-01-04,155000,0.49,1.99,406.12
2016-01-25,162000,1.99,0.99,49.75
2016-02-01,174000,0.99,1.99,201.01
2016-02-05,168000,1.99,0.49,24.62
2016-02-13,172000,0.49,1.99,406.12
2016-02-15,173000,1.99,0.49,24.62
2016-02-22,178000,0.49,1.99,406.12
2016-04-04,178000,1.99,0.99,49.75
2016-04-18,183000,0.99,0.49,49.49
2016-04-28,203000,0.49,0.29,59.18
2016-05-02,200000,0.29,1.99,686.21
2016-06-14,213000,1.99,0.99,49.75
2016-06-20,213000,0.99,1.99,201.01
2016-06-23,212000,1.99,0.49,24.62
2016-07-18,222000,0.49,1.99,406.12
2016-07-25,226000,1.99,0.49,24.62
2016-08-09,230000,0.49,1.99,406.12
2016-08-15,233000,1.99,0.5,25.13
2016-08-30,238000,0.5,1.99,398.0
2016-09-05,242000,1.99,0.5,25.13
2016-09-19,259000,0.5,1.99,398.0
2016-10-17,272000,1.99,0.49,24.62
2016-10-24,266000,0.49,1.99,406.12
2016-10-28,268000,1.99,0.49,24.62
2016-11-02,272000,0.49,1.99,406.12
2016-11-14,283000,1.99,0.49,24.62
2016-11-28,283000,0.49,0.5,102.04
2016-11-29,279000,0.5,1.99,398.0
2016-12-12,285000,1.99,0.5,25.13
2016-12-19,295000,0.5,1.99,398.0
2016-12-22,299000,1.99,0.49,24.62
2017-01-02,309000,0.49,1.99,406.12
2017-01-23,315000,1.99,0.49,24.62
2017-01-30,321000,0.49,1.99,406.12
2017-02-06,323000,1.99,0.49,24.62
2017-02-13,326000,0.49,0.5,102.04
2017-02-20,323000,0.5,1.99,398.0
2017-02-26,317000,1.99,0.49,24.62
2017-03-12,327000,0.49,0.5,102.04
2017-03-20,333000,0.5,1.99,398.0
2017-03-30,336000,1.99,0.49,24.62
2017-04-03,346000,0.49,1.99,406.12
2017-04-05,345000,1.99,0.49,24.62
2017-04-10,337000,0.49,1.99,406.12
2017-06-08,341000,1.99,0.5,25.13
2017-06-22,344000,0.5,0.49,98.0
2017-07-05,346000,0.49,1.99,406.12
2017-08-22,371000,1.99,0.5,25.13
2017-08-29,381000,0.5,0.49,98.0
2017-09-12,369000,0.49,1.99,406.12
2017-10-26,364000,1.99,0.49,24.62
2017-11-01,364000,0.49,0.5,102.04
2017-11-07,355000,0.5,0.49,98.0
2017-11-21,360000,0.49,1.99,406.12
2017-11-22,360000,1.99,0.49,24.62
2017-11-28,358000,0.49,1.99,406.12
2017-12-21,353000,1.99,0.49,24.62
2018-01-04,369000,0.49,1.99,406.12
2018-01-11,365000,1.99,0.5,25.13
2018-01-16,355000,0.5,0.49,98.0
2018-01-30,368000,0.49,1.99,406.12
2018-02-16,363000,1.99,0.49,24.62
2018-02-19,364000,0.49,1.99,406.12
2018-03-21,356000,1.99,0.5,25.13
2018-04-04,359000,0.5,1.99,398.0
2018-04-10,368000,1.99,0.49,24.62
2018-04-25,370000,0.49,1.99,406.12
2018-06-20,344000,1.99,0.49,24.62
2018-07-05,349000,0.49,0.5,102.04
2018-07-09,349000,0.5,1.99,398.0
2018-07-10,348000,1.99,0.5,25.13
2018-07-13,348000,0.5,1.99,398.0
2018-07-19,349000,1.99,0.49,24.62
2018-08-02,352000,0.49,1.99,406.12
2018-10-14,364000,1.99,0.49,24.62
2018-10-28,385000,0.49,1.99,406.12
2018-10-29,381000,1.99,0.49,24.62
2018-11-01,379000,0.49,1.99,406.12
2018-11-21,381000,1.99,0.49,24.62
2018-11-27,382000,0.49,1.99,406.12
