date,Owners,Price,PriceChangeTo,discount
2016-04-16,1000,0.0,14.99,
2016-07-11,14000,14.99,19.99,133.36
2016-12-22,20000,19.99,16.99,84.99
2017-01-02,24000,16.99,19.99,117.66
2017-08-10,27000,19.99,14.99,74.99
2017-12-31,30000,14.99,11.99,79.99
2018-01-04,28000,11.99,14.99,125.02
2018-04-20,29000,14.99,10.04,66.98
2018-04-25,30000,10.04,14.99,149.3
2018-06-21,21000,14.99,11.99,79.99
2018-07-05,25000,11.99,14.99,125.02
2018-10-29,25000,14.99,10.49,69.98
2018-11-01,25000,10.49,14.99,142.9
2018-11-21,25000,14.99,10.49,69.98
2018-11-27,26000,10.49,14.99,142.9
2018-12-20,26000,14.99,10.49,69.98
2019-01-03,27000,10.49,14.99,142.9
2019-06-25,35000,14.99,7.49,49.97
2019-07-09,36000,7.49,14.99,200.13
2020-06-11,31000,14.99,9.99,66.64
2020-06-24,69000,9.99,4.99,49.95
2020-07-09,70000,4.99,9.99,200.2
2020-10-29,70000,9.99,4.49,44.94
2020-11-02,70000,4.49,9.99,222.49
2020-11-25,70000,9.99,3.49,34.93
2020-12-01,71000,3.49,9.99,286.25
2020-12-22,71000,9.99,2.49,24.92
2021-01-05,1000,2.49,9.99,401.2
2021-02-12,71000,9.99,4.99,49.95
2021-02-18,72000,4.99,9.99,200.2
2021-06-24,71000,9.99,2.49,24.92
2021-07-08,72000,2.49,9.99,401.2
2021-11-24,74000,9.99,2.49,24.92
2021-12-01,74000,2.49,9.99,401.2
2021-12-22,75000,9.99,2.49,24.92
2022-01-05,75000,2.49,9.99,401.2
2022-01-27,76000,9.99,2.49,24.92
2022-02-02,76000,2.49,9.99,401.2
2022-06-23,77000,9.99,4.99,49.95
2022-07-06,77000,4.99,9.99,200.2
2022-07-18,1000,9.99,3.39,33.93
2022-07-25,77000,3.39,9.99,294.69
