date,Owners,Price,PriceChangeTo,discount
2016-11-24,71000,9.89,10.99,111.12
2017-01-27,150000,10.99,6.59,59.96
2017-01-28,153000,6.59,10.99,166.77
2017-02-26,179000,10.99,8.24,74.98
2017-03-02,188000,8.24,10.99,133.37
2017-06-22,227000,10.99,8.02,72.98
2017-07-05,242000,8.02,10.99,137.03
2017-10-19,434000,10.99,7.69,69.97
2017-10-26,459000,7.69,10.99,142.91
2017-11-22,464000,10.99,7.69,69.97
2017-11-28,469000,7.69,10.99,142.91
2017-12-07,467000,10.99,7.69,69.97
2017-12-09,469000,7.69,10.99,142.91
2017-12-21,477000,10.99,7.69,69.97
2018-01-04,502000,7.69,10.99,142.91
2018-02-15,495000,10.99,7.69,69.97
2018-02-19,478000,7.69,10.99,142.91
2018-06-21,525000,10.99,7.69,69.97
2018-07-05,537000,7.69,10.99,142.91
2018-08-16,562000,10.99,6.59,59.96
2018-08-27,595000,6.59,10.99,166.77
2018-10-29,616000,10.99,6.59,59.96
2018-11-01,620000,6.59,10.99,166.77
2019-02-04,663000,10.99,7.58,68.97
2019-02-11,671000,7.58,10.99,144.99
2019-06-25,742000,10.99,7.69,69.97
2019-07-09,752000,7.69,10.99,142.91
2020-01-23,748000,10.99,7.69,69.97
2020-01-27,736000,7.69,10.99,142.91
2020-04-19,763000,10.99,7.14,64.97
2020-04-26,782000,7.14,10.99,153.92
2020-12-22,848000,10.99,6.59,59.96
2021-01-05,855000,6.59,10.99,166.77
2021-02-12,865000,10.99,6.59,59.96
2021-02-18,865000,6.59,10.99,166.77
2021-06-24,881000,10.99,6.59,59.96
2021-07-08,887000,6.59,10.99,166.77
2021-11-24,919000,10.99,6.59,59.96
2021-12-01,923000,6.59,10.99,166.77
2021-12-22,926000,10.99,6.59,59.96
2022-01-05,972000,6.59,10.99,166.77
2022-06-23,979000,10.99,5.49,49.95
2022-07-06,994000,5.49,10.99,200.18
