date,Owners,Price,PriceChangeTo,discount
2016-03-21,5000,4.99,0.99,19.84
2016-03-28,5000,0.99,4.99,504.04
2016-05-16,55000,4.99,2.99,59.92
2016-06-23,74000,2.99,0.59,19.73
2016-07-04,76000,0.59,2.99,506.78
2016-07-11,81000,2.99,0.99,33.11
2016-08-24,94000,0.99,0.49,49.49
2016-09-08,94000,0.49,0.99,202.04
2016-11-04,133000,0.99,0.49,49.49
2016-11-18,145000,0.49,0.99,202.04
2016-11-23,142000,0.99,0.49,49.49
2016-11-29,142000,0.49,0.99,202.04
2016-12-23,146000,0.99,0.49,49.49
2017-01-02,148000,0.49,0.99,202.04
2017-01-14,157000,0.99,0.49,49.49
2017-01-28,169000,0.49,0.99,202.04
2017-04-01,196000,0.99,0.49,49.49
2017-04-15,195000,0.49,0.99,202.04
2017-06-22,204000,0.99,0.89,89.9
2017-07-05,192000,0.89,0.99,111.24
2017-08-28,216000,0.99,0.69,69.7
2017-09-04,217000,0.69,0.99,143.48
2017-09-18,213000,0.99,0.49,49.49
2017-09-26,222000,0.49,0.99,202.04
2017-10-26,218000,0.99,0.69,69.7
2017-11-01,216000,0.69,0.99,143.48
2017-11-22,210000,0.99,0.59,59.6
2017-11-29,215000,0.59,0.99,167.8
2017-12-04,216000,0.99,0.49,49.49
2017-12-11,207000,0.49,0.99,202.04
2017-12-20,210000,0.99,0.49,49.49
2018-01-03,219000,0.49,0.99,202.04
2018-02-05,224000,0.99,0.59,59.6
2018-02-13,222000,0.59,0.99,167.8
2018-02-15,216000,0.99,0.59,59.6
2018-02-19,216000,0.59,0.99,167.8
2018-04-10,233000,0.99,0.49,49.49
2018-04-16,233000,0.49,0.99,202.04
2018-06-21,226000,0.99,0.49,49.49
2018-07-05,218000,0.49,0.99,202.04
2018-07-23,216000,0.99,0.49,49.49
2018-07-30,220000,0.49,0.99,202.04
2018-09-24,220000,0.99,0.49,49.49
2018-10-01,220000,0.49,0.99,202.04
2018-10-29,220000,0.99,0.49,49.49
2018-11-01,221000,0.49,0.99,202.04
2018-11-21,220000,0.99,0.49,49.49
2018-11-27,225000,0.49,0.99,202.04
2018-12-20,225000,0.99,0.49,49.49
2019-01-03,227000,0.49,0.99,202.04
2019-01-07,226000,0.99,0.59,59.6
2019-01-14,226000,0.59,0.99,167.8
2019-02-04,229000,0.99,0.49,49.49
2019-02-11,230000,0.49,0.99,202.04
2019-04-11,232000,0.99,0.49,49.49
2019-04-15,234000,0.49,0.99,202.04
2019-06-03,231000,0.99,0.49,49.49
2019-06-10,233000,0.49,0.99,202.04
2019-06-25,232000,0.99,0.49,49.49
2019-07-09,234000,0.49,0.99,202.04
2019-07-22,234000,0.99,0.49,49.49
2019-07-29,234000,0.49,0.99,202.04
2019-09-09,237000,0.99,0.49,49.49
2019-09-16,237000,0.49,0.99,202.04
2019-10-28,239000,0.99,0.49,49.49
2019-11-01,240000,0.49,0.99,202.04
2019-11-11,241000,0.99,0.49,49.49
2019-11-18,241000,0.49,0.99,202.04
2019-11-26,241000,0.99,0.49,49.49
2019-12-03,242000,0.49,0.99,202.04
2019-12-19,243000,0.99,0.49,49.49
2020-01-02,244000,0.49,0.99,202.04
2020-01-23,223000,0.99,0.49,49.49
2020-01-26,224000,0.49,0.99,202.04
2020-03-16,218000,0.99,0.49,49.49
2020-03-23,219000,0.49,0.99,202.04
2020-05-04,220000,0.99,0.49,49.49
2020-05-11,226000,0.49,0.99,202.04
2020-06-25,227000,0.99,0.49,49.49
2020-07-09,228000,0.49,0.99,202.04
2020-07-27,228000,0.99,0.49,49.49
2020-08-03,232000,0.49,0.99,202.04
2020-09-21,252000,0.99,0.49,49.49
2020-09-28,259000,0.49,0.99,202.04
2020-10-29,255000,0.99,0.49,49.49
2020-11-02,255000,0.49,0.99,202.04
2020-11-25,256000,0.99,0.49,49.49
2020-12-01,257000,0.49,0.99,202.04
2020-12-14,257000,0.99,0.49,49.49
2020-12-21,258000,0.49,0.99,202.04
2020-12-22,259000,0.99,0.49,49.49
2021-01-05,259000,0.49,0.99,202.04
2021-06-24,267000,0.99,0.49,49.49
2021-07-08,275000,0.49,0.99,202.04
2021-10-28,275000,0.99,0.49,49.49
2021-11-01,282000,0.49,0.99,202.04
2021-11-24,275000,0.99,0.49,49.49
2021-12-01,275000,0.49,0.99,202.04
2021-12-22,276000,0.99,0.49,49.49
2022-01-05,261000,0.49,0.99,202.04
2022-02-01,278000,0.99,0.49,49.49
2022-02-03,262000,0.49,0.99,202.04
2022-03-29,280000,0.99,0.79,79.8
2022-04-04,279000,0.79,0.99,125.32
2022-05-02,280000,0.99,0.79,79.8
2022-05-08,280000,0.79,0.99,125.32
2022-06-23,283000,0.99,0.79,79.8
2022-07-07,283000,0.79,0.99,125.32
2022-08-01,294000,0.99,0.51,51.52
2022-08-08,287000,0.51,0.99,194.12
2022-10-03,286000,0.99,0.79,79.8
2022-10-10,286000,0.79,0.99,125.32
