date,Owners,Price,PriceChangeTo,discount
2017-08-08,,0.0,10.39,
2017-08-15,15000,10.39,12.99,125.02
2017-11-22,27000,12.99,10.39,79.98
2017-11-28,30000,10.39,12.99,125.02
2017-12-02,33000,12.99,10.39,79.98
2017-12-04,34000,10.39,12.99,125.02
2017-12-21,46000,12.99,7.79,59.97
2018-01-04,57000,7.79,12.99,166.75
2018-02-15,60000,12.99,7.79,59.97
2018-02-19,63000,7.79,12.99,166.75
2018-06-21,72000,12.99,6.49,49.96
2018-07-05,86000,6.49,12.99,200.15
2018-10-29,106000,12.99,6.49,49.96
2018-11-01,109000,6.49,12.99,200.15
2018-11-21,126000,12.99,5.19,39.95
2018-11-27,133000,5.19,12.99,250.29
2018-12-20,135000,12.99,5.19,39.95
2019-01-03,147000,5.19,12.99,250.29
2019-02-04,147000,12.99,5.19,39.95
2019-02-11,161000,5.19,12.99,250.29
2019-06-25,235000,12.99,6.49,49.96
2019-07-09,237000,6.49,12.99,200.15
2019-09-23,252000,12.99,2.59,19.94
2019-10-01,231000,2.59,12.99,501.54
2019-11-10,323000,12.99,5.19,39.95
2019-11-12,325000,5.19,12.99,250.29
2019-11-26,340000,12.99,4.54,34.95
2019-12-03,360000,4.54,12.99,286.12
2019-12-19,358000,12.99,4.54,34.95
2020-01-02,220000,4.54,12.99,286.12
2020-01-23,333000,12.99,4.54,34.95
2020-01-26,345000,4.54,12.99,286.12
2020-03-19,323000,12.99,4.41,33.95
2020-03-26,333000,4.41,12.99,294.56
2020-06-25,366000,12.99,3.89,29.95
2020-07-09,386000,3.89,12.99,333.93
2020-08-10,393000,12.99,3.24,24.94
2020-08-17,237000,3.24,12.99,400.93
2020-10-29,269000,12.99,2.59,19.94
2020-11-02,406000,2.59,12.99,501.54
2020-11-25,403000,12.99,1.94,14.93
2020-12-01,401000,1.94,12.99,669.59
2020-12-22,379000,12.99,1.29,9.93
2021-01-05,383000,1.29,12.99,1006.98
2021-02-11,310000,12.99,5.84,44.96
2021-02-14,310000,5.84,12.99,222.43
2021-04-04,305000,12.99,7.14,54.97
2021-04-18,303000,7.14,12.99,181.93
2021-04-23,297000,12.99,8.7,66.97
2021-05-01,296000,8.7,12.99,149.31
2021-05-27,288000,12.99,8.44,64.97
2021-05-31,291000,8.44,12.99,153.91
2021-06-24,283000,12.99,9.09,69.98
2021-07-08,283000,9.09,12.99,142.9
2021-08-13,274000,12.99,9.74,74.98
2021-08-23,280000,9.74,12.99,133.37
2021-10-28,270000,12.99,10.39,79.98
2021-11-01,273000,10.39,12.99,125.02
2021-11-24,272000,12.99,6.49,49.96
2021-12-01,276000,6.49,12.99,200.15
2021-12-22,270000,12.99,5.19,39.95
2022-01-05,272000,5.19,12.99,250.29
2022-01-27,321000,12.99,3.89,29.95
2022-02-02,277000,3.89,12.99,333.93
2022-05-09,275000,12.99,3.89,29.95
2022-05-16,292000,3.89,12.99,333.93
2022-06-23,279000,12.99,3.24,24.94
2022-07-07,284000,3.24,12.99,400.93
2022-09-19,721000,12.99,6.49,49.96
2022-09-26,727000,6.49,12.99,200.15
